rollout/ep_rew_mean,time/fps,eval/mean_reward,time/total_timesteps,train/n_updates,eval/std_reward,eval/mean_ep_length,train/learning_rate,rollout/ep_len_mean,time/iterations,train/critic_loss,train/actor_loss,training/completed
9.75138573391379,101.56998279683214,5.825291889230484,73200,73100,1.4569869371168274,4,0.0001,500.0,732,0.00020225648768246174,-0.008827573619782925,
7.8075201388890445,157.41187694240773,7.7305695095568705,73600,73500,6.188857680977333,4,0.0001,500.0,736,0.00017787402612157166,-0.01248800940811634,
7.560256417019839,10.991316598253256,7.857851994954298,74000,73900,4.739876255131595,4,0.0001,500.0,740,0.00015331016038544476,-0.012422231957316399,
7.312992695150633,89.53360938596008,9.04201990925216,74400,74300,4.430913544381309,4,0.0001,500.0,744,0.00013292997027747333,-0.01568857952952385,
5.979853376012952,89.52214349227164,9.962234546833763,74800,74700,3.8287754909344045,4,0.0001,500.0,748,0.00021633075084537268,-0.009396088309586048,
4.628846769688233,135.00707657475112,11.952158076741789,75200,75100,5.507138758928667,4,0.0001,500.0,752,0.0002089628396788612,-0.008650131523609161,
4.983259091425895,98.58683639109013,5.775815778837435,75600,75500,2.4875347655345292,4,0.0001,500.0,756,0.00018392695346847177,-0.007199504878371954,
4.923556927829034,11.302766031564985,4.748549721796081,76000,75900,2.3464594209428977,4,0.0001,500.0,760,0.00018947856733575463,-0.009878963232040405,
4.863854764232173,88.45971251622646,9.420304308544132,76400,76300,4.165069304488642,4,0.0001,500.0,764,0.00035408453550189734,-0.016688406467437744,
5.152209008481324,131.64163805065232,4.216657958308978,76800,76700,2.7079918000079646,4,0.0001,500.0,768,0.000198781825019978,-0.010449243709445,
7.156404069010978,132.60017558607464,13.190995169583807,77200,77100,5.354378859527122,4,0.0001,500.0,772,0.0001779294980224222,-0.0017100709956139326,
6.3337738360062845,137.58673174828112,5.003274470516718,77600,77500,5.218856107423342,4,0.0001,500.0,776,0.000142149772727862,-0.013426319696009159,
6.194521965303645,11.329063480914977,5.971363536575362,78000,77900,2.985143674873654,4,0.0001,500.0,780,0.00020519478130154312,-0.013828261755406857,
6.0552700946010045,120.32650471101212,8.70170690164427,78400,78300,2.0668806357003735,4,0.0001,500.0,784,0.00018266765982843935,-0.009205121546983719,
6.498005185037042,143.86871781925376,8.03659242396254,78800,78700,6.344251729010788,4,0.0001,500.0,788,0.00020814943127334118,-0.012355918064713478,
7.5174108236932495,100.71092824062069,5.69429236700714,79200,79100,5.408513202184188,4,0.0001,500.0,792,0.00015551180695183575,-0.011111903935670853,
5.47876533129404,131.96179363162173,7.432283644173347,79600,79500,5.733622345529228,4,0.0001,500.0,796,0.0001542311511002481,-0.015110225416719913,
5.484399011639836,11.55492158388586,7.537224058811002,80000,79900,3.179947688474848,4,0.0001,500.0,800,0.00015139856259338558,-0.013073560781776905,
5.49003269198563,124.00704725260333,5.071297510532948,80400,80300,2.844909732038063,4,0.0001,500.0,804,0.0001632168423384428,-0.0118262879550457,
6.477606322716037,122.49254555171679,7.377444189238053,80800,80700,3.944479766934042,4,0.0001,500.0,808,0.0001805091742426157,-0.01360815018415451,
5.569046924514922,136.72836709133927,6.127374356865211,81200,81100,2.777169215931825,4,0.0001,500.0,812,0.0001997911895159632,-0.014029542915523052,
5.9160342190174005,125.14986908553824,10.363301935386989,81600,81500,4.03200819149891,4,0.0001,500.0,816,0.00026989448815584183,-0.008580576628446579,
6.115050581187335,11.50168515993903,4.716304163099886,82000,81900,2.0251939946368225,4,0.0001,500.0,820,0.00016346981283277273,-0.013330778107047081,
6.314066943357268,122.94210737514176,3.750782685417552,82400,82300,1.1195954058910056,4,0.0001,500.0,824,0.00017002737149596214,-0.011862034909427166,
6.555134753151793,121.77437430392727,6.283061649135222,82800,82700,3.1384018104216604,4,0.0001,500.0,828,0.00016237206000369042,-0.009515205398201942,
6.095661961627662,133.1384333021303,12.62032388114423,83200,83100,9.002464808867327,4,0.0001,500.0,832,0.00017786986427381635,-0.012074374593794346,
7.95324289807355,105.40963023353301,7.343546508278153,83600,83500,4.755954855012395,4,0.0001,500.0,836,0.00014783127699047327,-0.010735803283751011,
7.759712912771273,12.007660412247441,11.042220434645373,84000,83900,4.901201004309375,4,0.0001,500.0,840,0.0001618333044461906,-0.011991798877716064,
7.566182927468996,123.13346976652427,3.420322832362542,84400,84300,2.9755358144352906,4,0.0001,500.0,844,0.00016964648966677487,-0.019175810739398003,
6.997679658405124,87.05729881237876,8.713947440932715,84800,84700,6.258090523550121,4,0.0001,500.0,848,0.0001741768210195005,-0.006929582916200161,
6.8246189036939695,86.73164106538604,7.866526980268053,85200,85100,6.804571880723949,4,0.0001,500.0,852,0.00018510367954149842,-0.0104872677475214,
6.8251436836779975,81.24481118826937,1.9669926581027954,85600,85500,0.7432311090873066,4,0.0001,500.0,856,0.00018886210455093533,-0.005367524456232786,
5.873329325193689,10.208791157169744,8.577467199827762,86000,85900,3.3369763427872914,4,0.0001,500.0,860,0.00014579780690837651,-0.00897744670510292,
4.921514966709379,95.56839936584004,3.166374908593683,86400,86300,3.9645103686794605,4,0.0001,500.0,864,0.0002103394508594647,-0.014632939361035824,
4.708854731667432,135.49270350052365,11.470151536083335,86800,86700,4.454435921197068,4,0.0001,500.0,868,0.0002315820165676996,-0.016275789588689804,
4.923187560262795,118.26931021054867,2.9759486455753352,87200,87100,2.371801290014413,4,0.0001,500.0,872,0.00014676862338092178,-0.0196022130548954,
4.319324975320126,138.2840763613021,1.9149173150510714,87600,87500,1.45549337055916,4,0.0001,500.0,876,0.00017763429787009954,-0.01285719033330679,
5.221888432273202,11.979359066772174,3.998358281043028,88000,87900,1.7361734011966323,4,0.0001,500.0,880,0.0002356938348384574,-0.005567291751503944,
6.12445188922628,129.35672976333814,5.63105187909254,88400,88300,4.533654117871964,4,0.0001,500.0,884,0.00020303786732256413,-0.009715192019939423,
6.849850801997555,89.79811874373102,4.866870873061633,88800,88700,3.8280289905686313,4,0.0001,500.0,888,0.00033628573874011636,-0.013886955566704273,
7.8516206247071505,140.73424127294524,5.400556655847488,89200,89100,6.088810274208749,4,0.0001,500.0,892,0.00018407622701488435,-0.010147351771593094,
8.846609743059476,82.56131760989514,3.236378504189944,89600,89500,4.072338055430184,4,0.0001,500.0,896,0.00019152226741425693,-0.015922609716653824,
9.296607739475643,12.432570273685538,5.7478663762316184,90000,89900,3.00045200297836,4,0.0001,500.0,900,0.00022138271015137434,-0.011336177587509155,
9.746605735891809,128.3965764619052,3.87482630285229,90400,90300,1.163763102171087,4,0.0001,500.0,904,0.00018789723981171846,-0.005750988144427538,
9.350187976135823,133.79450920847177,2.4632832733653536,90800,90700,1.9728802871033868,4,0.0001,500.0,908,0.00020449527073651552,-0.014011552557349205,
9.729239206816137,126.67269682450278,9.736159787814719,91200,91100,4.612747864500572,4,0.0001,500.0,912,0.00017231068341061473,-0.013408475555479527,
8.157985264892517,108.06814240875036,7.724347742842561,91600,91500,4.879746230752678,4,0.0001,500.0,916,0.00021125766215845942,-0.013003434985876083,
7.344469640495873,10.42660336249745,7.1119366892927705,92000,91900,1.6889594881078376,4,0.0001,500.0,920,0.00019000691827386618,-0.017142634838819504,
6.53095401609923,127.38770861490335,7.441597875813452,92400,92300,3.5948719578306667,4,0.0001,500.0,924,0.0001801236649043858,-0.014479831792414188,
7.292718241097036,121.12904651145328,10.746419784732002,92800,92700,2.814541525349231,4,0.0001,500.0,928,0.00019444266217760742,-0.011416290886700153,
7.937633726741799,147.34962048102616,4.728859670777236,93200,93100,0.6969758574072106,4,0.0001,500.0,932,0.0002093469083774835,-0.012179331853985786,
7.101838036058837,109.4167212319315,5.365797509556998,93600,93500,2.9028824153139072,4,0.0001,500.0,936,0.00015412674110848457,-0.013366303406655788,
6.928309494007324,12.37784295331988,5.4725012431338005,94000,93900,6.165447124279422,4,0.0001,500.0,940,0.00023295966093428433,-0.011484405025839806,
6.754780951955813,119.1457691404145,6.208069038320691,94400,94300,5.340485032614227,4,0.0001,500.0,944,0.0002242331684101373,-0.00885983370244503,
7.7807992010074,125.45318697989605,6.856542570677924,94800,94700,2.691398324208683,4,0.0001,500.0,948,0.00018850696505978703,-0.011941187083721161,
5.540927768682423,112.3187672288625,5.036413514711285,95200,95100,2.46287981259304,4,0.0001,500.0,952,0.0002576716069597751,-0.014988772571086884,
3.0518108563834656,91.65131061271038,4.556060578529316,95600,95500,2.480407874496703,4,0.0001,500.0,956,0.00023288314696401358,-0.011329996399581432,
3.6525561642819695,10.640696521880978,4.828989135599553,96000,95900,4.046170181097215,4,0.0001,500.0,960,0.00023797256289981306,-0.012765848077833652,
4.253301472180473,87.91477454345377,8.942642707077097,96400,96300,4.390471664498762,4,0.0001,500.0,964,0.0001832050911616534,-0.011896088719367981,
5.3351883259242445,121.86190566119964,9.705604228742379,96800,96700,3.3939269161201198,4,0.0001,500.0,968,0.00018065617769025266,-0.01284966804087162,
4.668612178118937,112.9269961307672,5.66797878919076,97200,97100,2.5187060465739277,4,0.0001,500.0,972,0.00019174264161847532,-0.012550631538033485,
5.659924328829063,80.87984101340456,8.419927365654253,97600,97500,3.205141855547223,4,0.0001,500.0,976,0.00020197810954414308,-0.008227240294218063,
5.977474362162974,9.41456724389149,7.446126175716824,98000,97900,7.579167112664786,4,0.0001,500.0,980,0.00023306664661504328,-0.011766191571950912,
6.295024395496885,84.72990512514129,5.404396155848044,98400,98300,2.9557841621045147,4,0.0001,500.0,984,0.00021136377472430468,-0.016190320253372192,
7.096384732929989,83.34980733957715,7.217132758697472,98800,98700,6.729594396292464,4,0.0001,500.0,988,0.0003023193567059934,-0.012556430883705616,
8.266283327284368,80.55110322430723,6.930577366062898,99200,99100,2.9556626947619407,4,0.0001,500.0,992,0.00022632804757449776,-0.006585218943655491,
8.48365600801711,134.74597534205296,6.179783928547302,99600,99500,4.392950180482077,4,0.0001,500.0,996,0.00017246895004063845,-0.0158221535384655,
8.98355909561376,11.522227895621455,9.065502007123769,100000,99900,4.161776561026277,4,0.0001,500.0,1000,0.00015160260954871774,-0.013634426519274712,
,,,,,,,,,,,,1.0
